"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV05T0;""Norma Group AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:17:30"";""DZ BANK"";""102","900002 %"";""103","00 %"""
"DV05TL;""Koenig & Bauer AG"";""Aktienanleihe Classic"";""17.12.2021"";""14:36:28"";""DZ BANK"";""103","739998 %"";""103","940002 %"""
"DV05UC;""Puma SE"";""Aktienanleihe Classic"";""18.03.2022"";""14:22:21"";""DZ BANK"";""103","760002 %"";""103","959999 %"""
"DV05TG;""Kion Group AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:18:57"";""DZ BANK"";""106","529999 %"";""106","730003 %"""
"DV05TH;""Klöckner & Co. AG"";""Aktienanleihe Classic"";""17.12.2021"";""14:36:36"";""DZ BANK"";""102","580002 %"";""102","779999 %"""
"DV05UQ;""Repsol S.A."";""Aktienanleihe Classic"";""18.03.2022"";""14:26:07"";""DZ BANK"";""100","629997 %"";""100","730003 %"""
"DV05RY;""Enel S.p.A."";""Aktienanleihe Classic"";""16.12.2021"";""14:30:13"";""DZ BANK"";""99","480003 %"";""99","580002 %"""
"DV05P4;""Adyen"";""Aktienanleihe Classic"";""17.12.2021"";""14:31:05"";""DZ BANK"";""101","099998 %"";""101","199997 %"""
"DV05U2;""Schneider Electric S.A."";""Aktienanleihe Classic"";""18.03.2022"";""14:33:55"";""DZ BANK"";""100","370003 %"";""100","57 %"""
"DV05V9;""Volkswagen AG"";""Aktienanleihe Classic"";""17.12.2021"";""14:36:49"";""DZ BANK"";""101","269997 %"";""101","370003 %"""
"DV05VD;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Aktienanleihe Classic"";""17.12.2021"";""14:19:19"";""DZ BANK"";""100","870003 %"";""100","970001 %"""
"DV05TZ;""NEMETSCHEK"";""Aktienanleihe Classic"";""18.03.2022"";""14:30:49"";""DZ BANK"";""103","059998 %"";""103","160004 %"""
"DV05QX;""Banco Santander S.A."";""Aktienanleihe Classic"";""17.12.2021"";""14:24:28"";""DZ BANK"";""100","379997 %"";""100","580002 %"""
"DV05RT;""Électricité de France S.A. (EdF)"";""Aktienanleihe Classic"";""17.12.2021"";""14:16:01"";""DZ BANK"";""98","150002 %"";""98","25 %"""
"DV05WB;""Volkswagen AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:36:49"";""DZ BANK"";""101","169998 %"";""101","269997 %"""
"DV05SS;""Hella GmbH & Co KGaA"";""Aktienanleihe Classic"";""17.12.2021"";""14:38:20"";""DZ BANK"";""102","660004 %"";""102","860001 %"""
"DV05RK;""Deutsche EuroShop AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:17:35"";""DZ BANK"";""106","120003 %"";""106","220001 %"""
"DV05RS;""ECKERT & ZIEGLER"";""Aktienanleihe Classic"";""18.03.2022"";""14:33:25"";""DZ BANK"";""106","389999 %"";""106","489998 %"""
"DV05V5;""Vinci S.A."";""Aktienanleihe Classic"";""18.03.2022"";""14:32:57"";""DZ BANK"";""99","370003 %"";""99","470001 %"""
"DV05V4;""VERBIO"";""Aktienanleihe Classic"";""18.03.2022"";""14:17:40"";""DZ BANK"";""105","870003 %"";""105","970001 %"""
"DV05VK;""Symrise AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:25:55"";""DZ BANK"";""101","739998 %"";""101","839996 %"""
"DV05UA;""Prosus N.V."";""Aktienanleihe Classic"";""18.03.2022"";""14:37:33"";""DZ BANK"";""102","290001 %"";""102","389999 %"""
"DV05S7;""JDE Peet´s B.V."";""Aktienanleihe Classic"";""17.12.2021"";""14:38:17"";""DZ BANK"";""102","809998 %"";""102","910004 %"""
"DV05QC;""Adyen"";""Aktienanleihe Classic"";""18.03.2022"";""14:31:05"";""DZ BANK"";""101","639999 %"";""101","739998 %"""
"DV05QP;""Aumann Br"";""Aktienanleihe Classic"";""18.03.2022"";""14:12:02"";""DZ BANK"";""101","879997 %"";""102","080002 %"""
"DV05TE;""Kering S.A."";""Aktienanleihe Classic"";""18.03.2022"";""14:29:35"";""DZ BANK"";""102","559998 %"";""102","660004 %"""
"DV05QJ;""ArcelorMittal S.A."";""Aktienanleihe Classic"";""18.03.2022"";""14:29:35"";""DZ BANK"";""101","809998 %"";""102","010002 %"""
"DV05P5;""Adyen"";""Aktienanleihe Classic"";""18.03.2022"";""14:29:45"";""DZ BANK"";""102","519997 %"";""102","620003 %"""
"DV05T2;""Patrizia AG"";""Aktienanleihe Classic"";""17.12.2021"";""13:02:12"";""DZ BANK"";""101","22 %"";""101","32 %"""
"DV05R2;""Engie S.A."";""Aktienanleihe Classic"";""18.03.2022"";""14:34:59"";""DZ BANK"";""93","75 %"";""93","849998 %"""
"DV05RV;""ELMOS SEMICONDUCTOR AG"";""Aktienanleihe Classic"";""17.12.2021"";""14:07:45"";""DZ BANK"";""101","360001 %"";""101","459999 %"""
"DV05V0;""Uniper SE"";""Aktienanleihe Classic"";""17.12.2021"";""14:33:07"";""DZ BANK"";""100","650002 %"";""100","75 %"""
"DV05WA;""Volkswagen AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:36:49"";""DZ BANK"";""101","150002 %"";""101","25 %"""
"DV05TN;""Krones AG"";""Aktienanleihe Classic"";""17.12.2021"";""14:21:43"";""DZ BANK"";""97","629997 %"";""97","830002 %"""
"DV05UN;""Rational AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:19:25"";""DZ BANK"";""102","879997 %"";""103","339996 %"""
"DV05U6;""Software AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:29:23"";""DZ BANK"";""100","330002 %"";""100","43 %"""
"DV05UX;""SAF Holland SE"";""Aktienanleihe Classic"";""18.03.2022"";""14:33:06"";""DZ BANK"";""107","120003 %"";""107","220001 %"""
"DV05R5;""EssilorLuxottica"";""Aktienanleihe Classic"";""17.12.2021"";""14:24:23"";""DZ BANK"";""100","830002 %"";""100","93 %"""
"DV05SK;""GFT TECHNOLOGIES"";""Aktienanleihe Classic"";""18.03.2022"";""14:28:45"";""DZ BANK"";""105","589996 %"";""105","690002 %"""
"DV05VX;""Traton SE"";""Aktienanleihe Classic"";""18.03.2022"";""14:29:21"";""DZ BANK"";""102","809998 %"";""102","910004 %"""
"DV05P2;""ADVA Optical Networking SE"";""Aktienanleihe Classic"";""18.03.2022"";""14:22:07"";""DZ BANK"";""108","089996 %"";""108","190002 %"""
"DV05SN;""Hamburger Hafen und Logistik AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:10:46"";""DZ BANK"";""103","639999 %"";""103","839996 %"""
"DV05Q7;""BNP Paribas S.A."";""Aktienanleihe Classic"";""18.03.2022"";""14:28:23"";""DZ BANK"";""99","059998 %"";""99","260002 %"""
"DV05QQ;""Aumann Br"";""Aktienanleihe Classic"";""18.03.2022"";""14:12:02"";""DZ BANK"";""101","830002 %"";""102","029999 %"""
"DV05RF;""Crédit Agricole S.A."";""Aktienanleihe Classic"";""17.12.2021"";""14:24:02"";""DZ BANK"";""96","769997 %"";""96","970001 %"""
"DV05Q4;""BNP Paribas S.A."";""Aktienanleihe Classic"";""17.12.2021"";""14:35:47"";""DZ BANK"";""99","50 %"";""99","699997 %"""
"DV05WF;""WASHTEC AG O.N."";""Aktienanleihe Classic"";""18.03.2022"";""14:14:09"";""DZ BANK"";""104","50 %"";""104","699997 %"""
"DV05S8;""JDE Peet´s B.V."";""Aktienanleihe Classic"";""17.12.2021"";""14:38:17"";""DZ BANK"";""102","790001 %"";""102","889999 %"""
"DV05WH;""ZOOPLUS AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:35:14"";""DZ BANK"";""103","730003 %"";""104","239998 %"""
"DV05RD;""Carrefour S.A."";""Aktienanleihe Classic"";""18.03.2022"";""14:28:01"";""DZ BANK"";""98","529999 %"";""98","550003 %"""
"DV05Q9;""Capgemini S.A."";""Aktienanleihe Classic"";""17.12.2021"";""14:12:22"";""DZ BANK"";""100","980003 %"";""101","080002 %"""
"DV05QM;""ASML Holding N.V."";""Aktienanleihe Classic"";""18.03.2022"";""14:24:43"";""DZ BANK"";""101","690002 %"";""101","790001 %"""
"DV05RH;""CTS Eventim AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:13:38"";""DZ BANK"";""103","309998 %"";""103","410004 %"""
"DV05T3;""Patrizia AG"";""Aktienanleihe Classic"";""18.03.2022"";""13:02:12"";""DZ BANK"";""101","93 %"";""102","03 %"""
"DV05Q3;""Bertrandt AG"";""Aktienanleihe Classic"";""18.03.2022"";""13:17:21"";""DZ BANK"";""103","33 %"";""103","53 %"""
"DV05TA;""JDE Peet´s B.V."";""Aktienanleihe Classic"";""18.03.2022"";""14:38:17"";""DZ BANK"";""103","220001 %"";""103","32 %"""
"DV05TF;""Kion Group AG"";""Aktienanleihe Classic"";""17.12.2021"";""14:18:57"";""DZ BANK"";""105","510002 %"";""105","709999 %"""
"DV05V3;""VERBIO"";""Aktienanleihe Classic"";""17.12.2021"";""14:17:40"";""DZ BANK"";""104","699997 %"";""104","800003 %"""
"DV05S5;""IVU TRAFFIC TECHNOLOGIES"";""Aktienanleihe Classic"";""18.03.2022"";""14:18:58"";""DZ BANK"";""105","330002 %"";""105","43 %"""
"DV05QN;""ASML Holding N.V."";""Aktienanleihe Classic"";""18.03.2022"";""14:28:49"";""DZ BANK"";""101","720001 %"";""101","82 %"""
"DV05VG;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Aktienanleihe Classic"";""18.03.2022"";""14:19:19"";""DZ BANK"";""100","970001 %"";""101","07 %"""
"DV05RB;""Capgemini S.A."";""Aktienanleihe Classic"";""18.03.2022"";""14:12:22"";""DZ BANK"";""101","190002 %"";""101","290001 %"""
"DV05QY;""Banco Santander S.A."";""Aktienanleihe Classic"";""18.03.2022"";""14:33:52"";""DZ BANK"";""100","809998 %"";""101","010002 %"""
"DV05VR;""TeamViewer AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:20:15"";""DZ BANK"";""104","07 %"";""104","169998 %"""
"DV05P8;""Adyen"";""Aktienanleihe Classic"";""18.03.2022"";""14:31:05"";""DZ BANK"";""102","160004 %"";""102","260002 %"""
"DV05RX;""Enel S.p.A."";""Aktienanleihe Classic"";""16.12.2021"";""14:32:27"";""DZ BANK"";""100","00 %"";""100","099998 %"""
"DV05UP;""Repsol S.A."";""Aktienanleihe Classic"";""17.12.2021"";""14:37:03"";""DZ BANK"";""100","650002 %"";""100","75 %"""
"DV05UB;""Prosus N.V."";""Aktienanleihe Classic"";""18.03.2022"";""14:23:36"";""DZ BANK"";""102","279999 %"";""102","379997 %"""
"DV05S0;""Inditex S.A."";""Aktienanleihe Classic"";""17.12.2021"";""14:34:19"";""DZ BANK"";""104","300003 %"";""104","400002 %"""
"DV05UU;""S+T AG (Z.REG.MK.Z.)O.N."";""Aktienanleihe Classic"";""17.12.2021"";""14:27:59"";""DZ BANK"";""105","389999 %"";""105","489998 %"""
"DV05TB;""Jenoptik AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:32:07"";""DZ BANK"";""103","849998 %"";""103","949997 %"""
"DV05U4;""SMA Solar Technology AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:29:05"";""DZ BANK"";""103","75 %"";""103","949997 %"""
"DV05UH;""Qiagen N.V."";""Aktienanleihe Classic"";""17.12.2021"";""14:22:40"";""DZ BANK"";""100","800003 %"";""101","00 %"""
"DV05TM;""Koenig & Bauer AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:36:29"";""DZ BANK"";""104","330002 %"";""104","529999 %"""
"DV05U9;""Stellantis N.V."";""Aktienanleihe Classic"";""17.12.2021"";""14:23:53"";""DZ BANK"";""107","349998 %"";""107","449997 %"""
"DV05VY;""Unicredito Italiano S.p.A."";""Aktienanleihe Classic"";""16.12.2021"";""14:34:05"";""DZ BANK"";""100","980003 %"";""101","080002 %"""
"DV05QU;""AUTO1 Group SE"";""Aktienanleihe Classic"";""18.03.2022"";""14:36:07"";""DZ BANK"";""107","169998 %"";""107","269997 %"""
"DV05R7;""EssilorLuxottica"";""Aktienanleihe Classic"";""18.03.2022"";""14:37:55"";""DZ BANK"";""100","949997 %"";""101","050003 %"""
"DV05UY;""Sartorius AG VZ."";""Aktienanleihe Classic"";""17.12.2021"";""14:21:32"";""DZ BANK"";""101","050003 %"";""101","349998 %"""
"DV05UJ;""Qiagen N.V."";""Aktienanleihe Classic"";""18.03.2022"";""14:23:46"";""DZ BANK"";""101","779999 %"";""101","980003 %"""
"DV05SH;""GFT TECHNOLOGIES"";""Aktienanleihe Classic"";""17.12.2021"";""14:28:38"";""DZ BANK"";""104","389999 %"";""104","489998 %"""
"DV05VN;""Talanx AG"";""Aktienanleihe Classic"";""17.12.2021"";""14:38:12"";""DZ BANK"";""100","889999 %"";""100","989998 %"""
"DV05VF;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Aktienanleihe Classic"";""18.03.2022"";""14:30:58"";""DZ BANK"";""101","339996 %"";""101","440002 %"""
"DV05SB;""Fuchs Petrolub SE Vz."";""Aktienanleihe Classic"";""18.03.2022"";""14:21:53"";""DZ BANK"";""101","860001 %"";""101","959999 %"""
"DV05TX;""Medigene AG"";""Aktienanleihe Classic"";""18.03.2022"";""14:07:24"";""DZ BANK"";""108","470001 %"";""108","669998 %"""
"DV05SU;""Hella GmbH & Co KGaA"";""Aktienanleihe Classic"";""18.03.2022"";""14:38:20"";""DZ BANK"";""103","330002 %"";""103","529999 %"""
"DV05P9;""Adyen"";""Aktienanleihe Classic"";""18.03.2022"";""14:29:14"";""DZ BANK"";""102","099998 %"";""102","199997 %"""
"DV05SX;""Iberdrola S.A."";""Aktienanleihe Classic"";""17.12.2021"";""14:18:14"";""DZ BANK"";""99","989998 %"";""100","089996 %"""
"DV05SZ;""Inditex S.A."";""Aktienanleihe Classic"";""17.12.2021"";""14:34:19"";""DZ BANK"";""103","139999 %"";""103","239998 %"""
"DV05SC;""Fuchs Petrolub SE Vz."";""Aktienanleihe Classic"";""18.03.2022"";""14:21:53"";""DZ BANK"";""101","330002 %"";""101","43 %"""
"DV041B;""Merck KGaA"";""Aktienanleihe Classic"";""16.03.2022"";""14:27:11"";""DZ BANK"";""99","449997 %"";""99","550003 %"""
"DV041C;""MorphoSys AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:20:04"";""DZ BANK"";""101","790001 %"";""101","889999 %"""
"DV041D;""Muenchener Rueckversicherungs AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:32:51"";""DZ BANK"";""97","480003 %"";""97","580002 %"""
"DV0406;""Fraport AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:24:49"";""DZ BANK"";""102","029999 %"";""102","129997 %"""
"DV041F;""Nordex AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:37:26"";""DZ BANK"";""97","959999 %"";""98","160004 %"""
"DV0402;""BMW AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:29:03"";""DZ BANK"";""98","790001 %"";""98","889999 %"""
"DV041H;""Total SE"";""Aktienanleihe Classic"";""16.03.2022"";""14:33:10"";""DZ BANK"";""95","639999 %"";""95","739998 %"""
"DV0401;""Bilfinger SE"";""Aktienanleihe Classic"";""16.03.2022"";""14:23:51"";""DZ BANK"";""96","330002 %"";""96","43 %"""
"DV0405;""Evonik Industries AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:35:16"";""DZ BANK"";""99","480003 %"";""99","580002 %"""
"DV0400;""Beiersdorf AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:25:56"";""DZ BANK"";""98","839996 %"";""98","940002 %"""
"DV041J;""United Internet AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:27:28"";""DZ BANK"";""99","830002 %"";""99","93 %"""
"DV041A;""LVMH Moët Hennessy Louis Vuitton S.E."";""Aktienanleihe Classic"";""16.03.2022"";""14:26:46"";""DZ BANK"";""99","160004 %"";""99","260002 %"""
"DV041E;""Nokia Corp."";""Aktienanleihe Classic"";""16.03.2022"";""14:38:59"";""DZ BANK"";""101","139999 %"";""101","339996 %"""
"DV041G;""Royal Dutch Shell plc"";""Aktienanleihe Classic"";""16.03.2022"";""14:33:35"";""DZ BANK"";""98","660004 %"";""98","760002 %"""
"DV0409;""Linde PLC"";""Aktienanleihe Classic"";""16.03.2022"";""14:30:05"";""DZ BANK"";""99","839996 %"";""99","940002 %"""
"DV041K;""Wacker Chemie AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:32:19"";""DZ BANK"";""101","339996 %"";""101","440002 %"""
"DV0404;""Dürr AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:27:13"";""DZ BANK"";""100","529999 %"";""100","730003 %"""
"DV0403;""Compagnie de Saint-Gobain S.A."";""Aktienanleihe Classic"";""16.03.2022"";""14:20:40"";""DZ BANK"";""99","82 %"";""99","919998 %"""
"DV040Z;""Aurubis AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:35:51"";""DZ BANK"";""100","449997 %"";""100","550003 %"""
"DV0408;""ING Groep N.V."";""Aktienanleihe Classic"";""16.03.2022"";""14:29:23"";""DZ BANK"";""98","150002 %"";""98","25 %"""
"DV0407;""Hugo Boss AG"";""Aktienanleihe Classic"";""16.03.2022"";""14:31:26"";""DZ BANK"";""104","059998 %"";""104","260002 %"""
"DFP2J7;""Deutsche Post AG"";""Aktienanleihe Classic"";""20.08.2021"";""14:32:11"";""DZ BANK"";""99","980003 %"";""100","18 %"""
"DFP2G5;""Kering S.A."";""Aktienanleihe Classic"";""18.03.2022"";""14:31:57"";""DZ BANK"";""99","949997 %"";""100","050003 %"""
"DV08H0;""AXA S.A."";""Aktienanleihe Protect"";""13.06.2022"";""14:24:52"";""DZ BANK"";""99","75 %"";""99","849998 %"""
"DV08H1;""BASF SE"";""Aktienanleihe Protect"";""14.03.2022"";""14:38:54"";""DZ BANK"";""99","989998 %"";""100","089996 %"""
"DV08J6;""RWE AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:21:42"";""DZ BANK"";""98","720001 %"";""98","82 %"""
"DV08JN;""E.ON SE"";""Aktienanleihe Protect"";""13.06.2022"";""14:38:06"";""DZ BANK"";""99","00 %"";""99","099998 %"""
"DV08H9;""BMW AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:37:23"";""DZ BANK"";""99","540001 %"";""99","639999 %"""
"DV08KB;""SAP SE"";""Aktienanleihe Protect"";""14.03.2022"";""14:28:33"";""DZ BANK"";""100","190002 %"";""100","290001 %"""
"DV08JY;""Infineon Technologies AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:35:04"";""DZ BANK"";""99","519997 %"";""99","620003 %"""
"DV08JP;""E.ON SE"";""Aktienanleihe Protect"";""13.06.2022"";""14:26:16"";""DZ BANK"";""99","580002 %"";""99","68 %"""
"DV08KL;""Siemens AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:26:13"";""DZ BANK"";""99","07 %"";""99","169998 %"""
"DV08JF;""Deutsche Post AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:24:33"";""DZ BANK"";""99","660004 %"";""99","760002 %"""
"DV08HS;""Allianz SE"";""Aktienanleihe Protect"";""13.06.2022"";""14:18:46"";""DZ BANK"";""99","849998 %"";""99","949997 %"""
"DV08KH;""Siemens AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:37:15"";""DZ BANK"";""99","419998 %"";""99","519997 %"""
"DV08J0;""Infineon Technologies AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:35:04"";""DZ BANK"";""99","209999 %"";""99","309998 %"""
"DV08HY;""AXA S.A."";""Aktienanleihe Protect"";""13.06.2022"";""14:26:44"";""DZ BANK"";""100","18 %"";""100","279999 %"""
"DV08H2;""BASF SE"";""Aktienanleihe Protect"";""14.03.2022"";""14:25:24"";""DZ BANK"";""99","919998 %"";""100","019997 %"""
"DV08JC;""BMW AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:36:44"";""DZ BANK"";""99","269997 %"";""99","370003 %"""
"DV08JL;""E.ON SE"";""Aktienanleihe Protect"";""14.03.2022"";""14:38:07"";""DZ BANK"";""99","540001 %"";""99","639999 %"""
"DV08JE;""Deutsche Post AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:25:50"";""DZ BANK"";""99","910004 %"";""100","010002 %"""
"DV08JH;""Deutsche Post AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:25:51"";""DZ BANK"";""100","059998 %"";""100","160004 %"""
"DV08HZ;""AXA S.A."";""Aktienanleihe Protect"";""13.06.2022"";""14:24:52"";""DZ BANK"";""99","900002 %"";""100","00 %"""
"DV08HU;""Allianz SE"";""Aktienanleihe Protect"";""13.06.2022"";""14:37:59"";""DZ BANK"";""99","870003 %"";""99","970001 %"""
"DV08HV;""AXA S.A."";""Aktienanleihe Protect"";""14.03.2022"";""14:26:44"";""DZ BANK"";""99","849998 %"";""99","949997 %"""
"DV08KG;""Siemens AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:20:52"";""DZ BANK"";""99","660004 %"";""99","760002 %"""
"DV08JM;""E.ON SE"";""Aktienanleihe Protect"";""14.03.2022"";""14:24:54"";""DZ BANK"";""99","559998 %"";""99","660004 %"""
"DV08HW;""AXA S.A."";""Aktienanleihe Protect"";""14.03.2022"";""14:24:52"";""DZ BANK"";""100","059998 %"";""100","160004 %"""
"DV08JS;""Fresenius SE & Co. KGaA"";""Aktienanleihe Protect"";""14.03.2022"";""14:17:37"";""DZ BANK"";""99","589996 %"";""99","690002 %"""
"DV08HX;""AXA S.A."";""Aktienanleihe Protect"";""14.03.2022"";""14:24:52"";""DZ BANK"";""99","699997 %"";""99","800003 %"""
"DV08J5;""RWE AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:34:26"";""DZ BANK"";""98","190002 %"";""98","290001 %"""
"DV08HQ;""Allianz SE"";""Aktienanleihe Protect"";""14.03.2022"";""14:18:46"";""DZ BANK"";""100","279999 %"";""100","379997 %"""
"DV08H4;""BASF SE"";""Aktienanleihe Protect"";""13.06.2022"";""14:37:14"";""DZ BANK"";""100","099998 %"";""100","199997 %"""
"DV08J8;""RWE AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:25:31"";""DZ BANK"";""99","459999 %"";""99","559998 %"""
"DV08HR;""Allianz SE"";""Aktienanleihe Protect"";""14.03.2022"";""14:20:49"";""DZ BANK"";""99","849998 %"";""99","949997 %"""
"DV08JG;""Deutsche Post AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:24:39"";""DZ BANK"";""99","459999 %"";""99","559998 %"""
"DV08JQ;""E.ON SE"";""Aktienanleihe Protect"";""13.06.2022"";""14:25:40"";""DZ BANK"";""99","360001 %"";""99","459999 %"""
"DV08H3;""BASF SE"";""Aktienanleihe Protect"";""14.03.2022"";""14:38:55"";""DZ BANK"";""100","150002 %"";""100","25 %"""
"DV08JB;""BMW AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:19:24"";""DZ BANK"";""99","57 %"";""99","669998 %"""
"DV08KA;""SAP SE"";""Aktienanleihe Protect"";""14.03.2022"";""14:23:47"";""DZ BANK"";""99","889999 %"";""99","989998 %"""
"DV08JD;""Deutsche Post AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:27:29"";""DZ BANK"";""99","660004 %"";""99","760002 %"""
"DV08H8;""BMW AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:20:13"";""DZ BANK"";""99","839996 %"";""99","940002 %"""
"DV08JJ;""Deutsche Post AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:24:38"";""DZ BANK"";""99","519997 %"";""99","620003 %"""
"DV08JW;""Infineon Technologies AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:36:41"";""DZ BANK"";""99","309998 %"";""99","410004 %"""
"DV08JU;""Fresenius SE & Co. KGaA"";""Aktienanleihe Protect"";""13.06.2022"";""14:36:24"";""DZ BANK"";""99","330002 %"";""99","43 %"""
"DV08KE;""SAP SE"";""Aktienanleihe Protect"";""13.06.2022"";""14:36:42"";""DZ BANK"";""100","360001 %"";""100","459999 %"""
"DV08J1;""Infineon Technologies AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:35:18"";""DZ BANK"";""99","309998 %"";""99","410004 %"""
"DV08HT;""Allianz SE"";""Aktienanleihe Protect"";""13.06.2022"";""14:37:04"";""DZ BANK"";""99","830002 %"";""99","93 %"""
"DV08J7;""RWE AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:25:46"";""DZ BANK"";""99","080002 %"";""99","18 %"""
"DV08J9;""RWE AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:25:41"";""DZ BANK"";""99","07 %"";""99","169998 %"""
"DV08H7;""BMW AG"";""Aktienanleihe Protect"";""14.03.2022"";""14:24:04"";""DZ BANK"";""99","470001 %"";""99","57 %"""
"DV08J3;""K+S AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:36:15"";""DZ BANK"";""100","18 %"";""100","279999 %"""
"DV08J3;""K+S AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:36:15"";""DZ BANK"";""100","18 %"";""100","279999 %"""
"DV08JZ;""Infineon Technologies AG"";""Aktienanleihe Protect"";""13.06.2022"";""14:36:40"";""DZ BANK"";""99","32 %"";""99","419998 %"""
"DV08JR;""Fresenius SE & Co. KGaA"";""Aktienanleihe Protect"";""14.03.2022"";""14:35:05"";""DZ BANK"";""99","139999 %"";""99","239998 %"""
