"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV042J;""Medigene AG"";""Discount Classic"";""16.12.2022"";""10:02:42"";""DZ BANK"";""1","83 EUR"";""1","87 EUR"""
"DV0413;""COVESTRO AG"";""Discount Classic"";""19.11.2021"";""15:53:17"";""DZ BANK"";""57","099998 EUR"";""57","110001 EUR"""
"DV041V;""Bechtle AG"";""Discount Classic"";""16.12.2022"";""15:39:27"";""DZ BANK"";""82","110001 EUR"";""82","160004 EUR"""
"DV042D;""Grenke AG"";""Discount Classic"";""17.09.2021"";""13:02:17"";""DZ BANK"";""14","67 EUR"";""14","97 EUR"""
"DV0416;""COVESTRO AG"";""Discount Classic"";""18.02.2022"";""15:53:17"";""DZ BANK"";""56","240002 EUR"";""56","25 EUR"""
"DV041W;""Beiersdorf AG"";""Discount Classic"";""16.12.2022"";""15:51:41"";""DZ BANK"";""64","459999 EUR"";""64","470001 EUR"""
"DV0411;""COVESTRO AG"";""Discount Classic"";""17.09.2021"";""15:53:17"";""DZ BANK"";""57","779999 EUR"";""57","790001 EUR"""
"DV041S;""AXA S.A."";""Discount Classic"";""16.12.2022"";""15:44:00"";""DZ BANK"";""18","33 EUR"";""18","34 EUR"""
"DV042F;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""18.02.2022"";""15:45:27"";""DZ BANK"";""65","639999 EUR"";""65","660004 EUR"""
"DV0412;""COVESTRO AG"";""Discount Classic"";""15.10.2021"";""15:39:31"";""DZ BANK"";""57","490002 EUR"";""57","50 EUR"""
"DV042U;""SMA Solar Technology AG"";""Discount Classic"";""16.12.2022"";""15:38:17"";""DZ BANK"";""25","84 EUR"";""25","889999 EUR"""
"DV041P;""AXA S.A."";""Discount Classic"";""21.01.2022"";""15:37:31"";""DZ BANK"";""19","60 EUR"";""19","610001 EUR"""
"DV042E;""Grenke AG"";""Discount Classic"";""16.12.2022"";""15:52:28"";""DZ BANK"";""14","19 EUR"";""14","49 EUR"""
"DV042C;""Fraport AG"";""Discount Classic"";""16.12.2022"";""15:39:11"";""DZ BANK"";""46","759998 EUR"";""46","790001 EUR"""
"DV041Z;""COVESTRO AG"";""Discount Classic"";""16.07.2021"";""15:53:16"";""DZ BANK"";""58","48 EUR"";""58","490002 EUR"""
"DV042P;""Repsol S.A."";""Discount Classic"";""17.09.2021"";""15:39:27"";""DZ BANK"";""9","92 EUR"";""9","94 EUR"""
"DV041L;""AXA S.A."";""Discount Classic"";""20.08.2021"";""15:42:09"";""DZ BANK"";""20","059999 EUR"";"" -- EUR""",
"DV0415;""COVESTRO AG"";""Discount Classic"";""21.01.2022"";""15:53:16"";""DZ BANK"";""56","50 EUR"";""56","509998 EUR"""
"DV042G;""home24 Br"";""Discount Classic"";""16.12.2022"";""15:44:28"";""DZ BANK"";""8","33 EUR"";""8","38 EUR"""
"DV042A;""Danone S.A."";""Discount Classic"";""17.09.2021"";""15:51:26"";""DZ BANK"";""54","950001 EUR"";""54","959999 EUR"""
"DV042S;""Repsol S.A."";""Discount Classic"";""16.12.2022"";""15:50:55"";""DZ BANK"";""8","83 EUR"";""8","85 EUR"""
"DV042K;""Merck KGaA"";""Discount Classic"";""21.01.2022"";""15:41:09"";""DZ BANK"";""94","290001 EUR"";""94","309998 EUR"""
"DV041T;""Bechtle AG"";""Discount Classic"";""16.12.2022"";""15:34:25"";""DZ BANK"";""77","709999 EUR"";""77","760002 EUR"""
"DV042W;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Discount Classic"";""16.12.2022"";""15:43:23"";""DZ BANK"";""38","91 EUR"";""38","959999 EUR"""
"DV0419;""COVESTRO AG"";""Discount Classic"";""16.12.2022"";""15:39:31"";""DZ BANK"";""53","779999 EUR"";""53","790001 EUR"""
"DV041Y;""COVESTRO AG"";""Discount Classic"";""21.05.2021"";""15:39:32"";""DZ BANK"";""56","23 EUR"";""56","240002 EUR"""
"DV041X;""Compugroup Medical SE und Co. KGaA"";""Discount Classic"";""16.12.2022"";""15:34:35"";""DZ BANK"";""43","619999 EUR"";""43","720001 EUR"""
"DV0418;""COVESTRO AG"";""Discount Classic"";""17.06.2022"";""15:53:17"";""DZ BANK"";""54","68 EUR"";""54","689999 EUR"""
"DV0417;""COVESTRO AG"";""Discount Classic"";""18.03.2022"";""15:53:17"";""DZ BANK"";""55","990002 EUR"";""56","00 EUR"""
"DV0414;""COVESTRO AG"";""Discount Classic"";""17.12.2021"";""15:39:32"";""DZ BANK"";""56","849998 EUR"";""56","860001 EUR"""
"DV041Q;""AXA S.A."";""Discount Classic"";""18.02.2022"";""15:43:18"";""DZ BANK"";""19","549999 EUR"";""19","559999 EUR"""
"DV042Q;""Repsol S.A."";""Discount Classic"";""17.12.2021"";""15:49:18"";""DZ BANK"";""9","65 EUR"";""9","67 EUR"""
"DV042R;""Repsol S.A."";""Discount Classic"";""17.06.2022"";""15:49:18"";""DZ BANK"";""9","22 EUR"";""9","24 EUR"""
"DV0410;""COVESTRO AG"";""Discount Classic"";""20.08.2021"";""15:53:17"";""DZ BANK"";""58","07 EUR"";""58","080002 EUR"""
"DV041U;""Bechtle AG"";""Discount Classic"";""16.12.2022"";""15:53:40"";""DZ BANK"";""81","230003 EUR"";""81","279999 EUR"""
"DV042H;""Inditex S.A."";""Discount Classic"";""16.12.2022"";""15:41:19"";""DZ BANK"";""25","82 EUR"";""25","83 EUR"""
"DV042Y;""Total SE"";""Discount Classic"";""18.02.2022"";""15:46:56"";""DZ BANK"";""35","459999 EUR"";""35","470001 EUR"""
"DV041R;""AXA S.A."";""Discount Classic"";""17.06.2022"";""15:43:18"";""DZ BANK"";""18","540001 EUR"";""18","549999 EUR"""
"DV041N;""AXA S.A."";""Discount Classic"";""17.12.2021"";""15:44:57"";""DZ BANK"";""19","690001 EUR"";""19","700001 EUR"""
"DV042B;""Danone S.A."";""Discount Classic"";""16.12.2022"";""15:42:21"";""DZ BANK"";""52","080002 EUR"";""52","09 EUR"""
"DV042X;""Total SE"";""Discount Classic"";""18.02.2022"";""15:51:33"";""DZ BANK"";""35","23 EUR"";""35","240002 EUR"""
"DV042T;""SAP SE"";""Discount Classic"";""18.02.2022"";""15:50:49"";""DZ BANK"";""77","00 EUR"";""77","010002 EUR"""
"DV042V;""Stratec SE"";""Discount Classic"";""16.12.2022"";""15:35:37"";""DZ BANK"";""57","360001 EUR"";""57","41 EUR"""
"DV042M;""Rational AG"";""Discount Classic"";""16.12.2022"";""15:38:58"";""DZ BANK"";""354","609985 EUR"";""354","910004 EUR"""
"DV042N;""Rational AG"";""Discount Classic"";""16.12.2022"";""15:38:56"";""DZ BANK"";""376","220001 EUR"";""376","519989 EUR"""
"DV042L;""Metro AG"";""Discount Classic"";""16.12.2022"";""14:03:47"";""DZ BANK"";""5","74 EUR"";""5","77 EUR"""
"DV0285;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.06.2022"";""14:26:14"";""DZ BANK"";""12","82 EUR"";""12","87 EUR"""
"DV0287;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.06.2022"";""15:45:42"";""DZ BANK"";""19","059999 EUR"";""19","110001 EUR"""
"DV028K;""Daimler AG"";""Discount Classic"";""17.09.2021"";""15:43:04"";""DZ BANK"";""63","619999 EUR"";"" -- EUR""",
"DV028X;""NEMETSCHEK"";""Discount Classic"";""17.09.2021"";""15:39:52"";""DZ BANK"";""27","76 EUR"";""27","809999 EUR"""
"DV028R;""Daimler AG"";""Discount Classic"";""18.03.2022"";""15:52:30"";""DZ BANK"";""61","77 EUR"";""61","779999 EUR"""
"DV029G;""Volkswagen AG Vz."";""Discount Classic"";""20.08.2021"";""15:44:41"";""DZ BANK"";""163","070007 EUR"";""163","100006 EUR"""
"DV028G;""Capgemini S.A."";""Discount Classic"";""16.12.2022"";""15:49:13"";""DZ BANK"";""125","440002 EUR"";""125","510002 EUR"""
"DV028S;""Daimler AG"";""Discount Classic"";""17.06.2022"";""15:46:22"";""DZ BANK"";""59","810001 EUR"";""59","82 EUR"""
"DV028H;""Daimler AG"";""Discount Classic"";""16.07.2021"";""15:41:15"";""DZ BANK"";""64","169998 EUR"";"" -- EUR""",
"DV029E;""TeamViewer AG"";""Discount Classic"";""16.12.2022"";""15:45:52"";""DZ BANK"";""40","889999 EUR"";""40","91 EUR"""
"DV029C;""RWE AG"";""Discount Classic"";""16.12.2022"";""15:41:30"";""DZ BANK"";""19","110001 EUR"";""19","120001 EUR"""
"DV029L;""Volkswagen AG Vz."";""Discount Classic"";""17.12.2021"";""15:40:06"";""DZ BANK"";""158","729996 EUR"";""158","759995 EUR"""
"DV028F;""Capgemini S.A."";""Discount Classic"";""17.06.2022"";""15:49:13"";""DZ BANK"";""127","089996 EUR"";""127","160004 EUR"""
"DV028T;""Daimler AG"";""Discount Classic"";""16.12.2022"";""15:44:00"";""DZ BANK"";""58","93 EUR"";""58","939999 EUR"""
"DV0280;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.12.2021"";""13:17:10"";""DZ BANK"";""11","52 EUR"";""11","57 EUR"""
"DV029K;""Volkswagen AG Vz."";""Discount Classic"";""19.11.2021"";""15:44:40"";""DZ BANK"";""159","809998 EUR"";""159","839996 EUR"""
"DV029M;""Volkswagen AG Vz."";""Discount Classic"";""21.01.2022"";""15:44:30"";""DZ BANK"";""157","820007 EUR"";""157","850006 EUR"""
"DV0286;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.06.2022"";""15:08:15"";""DZ BANK"";""14","35 EUR"";""14","40 EUR"""
"DV028Q;""Daimler AG"";""Discount Classic"";""18.02.2022"";""15:46:22"";""DZ BANK"";""62","16 EUR"";""62","169998 EUR"""
"DV029Q;""Volkswagen AG Vz."";""Discount Classic"";""17.06.2022"";""15:44:41"";""DZ BANK"";""151","589996 EUR"";""151","619995 EUR"""
"DV029P;""Volkswagen AG Vz."";""Discount Classic"";""18.03.2022"";""15:40:07"";""DZ BANK"";""156","059998 EUR"";""156","089996 EUR"""
"DV028E;""Capgemini S.A."";""Discount Classic"";""17.12.2021"";""15:49:13"";""DZ BANK"";""130","350006 EUR"";""130","429993 EUR"""
"DV028P;""Daimler AG"";""Discount Classic"";""21.01.2022"";""15:42:46"";""DZ BANK"";""62","349998 EUR"";""62","360001 EUR"""
"DV028D;""Capgemini S.A."";""Discount Classic"";""17.09.2021"";""15:49:08"";""DZ BANK"";""131","830002 EUR"";""131","899994 EUR"""
"DV029D;""TeamViewer AG"";""Discount Classic"";""17.09.2021"";""15:55:02"";""DZ BANK"";""43","43 EUR"";""43","470001 EUR"""
"DV029F;""Volkswagen AG Vz."";""Discount Classic"";""16.07.2021"";""15:44:41"";""DZ BANK"";""164","470001 EUR"";""164","50 EUR"""
"DV029S;""Wacker Chemie AG"";""Discount Classic"";""16.12.2022"";""15:55:03"";""DZ BANK"";""52","919998 EUR"";""52","970001 EUR"""
"DV0289;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""16.12.2022"";""15:45:45"";""DZ BANK"";""14","05 EUR"";""14","10 EUR"""
"DV028J;""Daimler AG"";""Discount Classic"";""20.08.2021"";""15:42:43"";""DZ BANK"";""63","869999 EUR"";"" -- EUR""",
"DV0283;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.12.2021"";""15:45:46"";""DZ BANK"";""19","950001 EUR"";""20","00 EUR"""
"DV028A;""Ahold Delhaize NV"";""Discount Classic"";""17.06.2022"";""15:53:07"";""DZ BANK"";""17","10 EUR"";""17","110001 EUR"""
"DV0281;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.12.2021"";""14:02:27"";""DZ BANK"";""13","27 EUR"";""13","32 EUR"""
"DV028C;""AUTO1 Group SE"";""Discount Classic"";""17.09.2021"";""13:17:10"";""DZ BANK"";""24","89 EUR"";""24","94 EUR"""
"DV029R;""Volkswagen AG Vz."";""Discount Classic"";""16.12.2022"";""15:44:41"";""DZ BANK"";""148","800003 EUR"";""148","830002 EUR"""
"DV029H;""Volkswagen AG Vz."";""Discount Classic"";""17.09.2021"";""15:44:40"";""DZ BANK"";""162","070007 EUR"";""162","100006 EUR"""
"DV028C;""AUTO1 Group SE"";""Discount Classic"";""17.09.2021"";""13:17:10"";""DZ BANK"";""24","89 EUR"";""24","94 EUR"""
"DV028Y;""NEMETSCHEK"";""Discount Classic"";""17.06.2022"";""15:22:13"";""DZ BANK"";""27","200001 EUR"";""27","25 EUR"""
"DV029N;""Volkswagen AG Vz."";""Discount Classic"";""18.02.2022"";""15:44:41"";""DZ BANK"";""157","00 EUR"";""157","029999 EUR"""
"DV029B;""RWE AG"";""Discount Classic"";""18.02.2022"";""15:29:15"";""DZ BANK"";""19","52 EUR"";""19","530001 EUR"""
"DV029J;""Volkswagen AG Vz."";""Discount Classic"";""15.10.2021"";""15:40:07"";""DZ BANK"";""160","850006 EUR"";""160","880005 EUR"""
"DV028N;""Daimler AG"";""Discount Classic"";""17.12.2021"";""15:46:22"";""DZ BANK"";""62","689999 EUR"";""62","700001 EUR"""
"DV0288;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""16.12.2022"";""15:45:43"";""DZ BANK"";""12","57 EUR"";""12","62 EUR"""
"DV028M;""Daimler AG"";""Discount Classic"";""19.11.2021"";""15:45:30"";""DZ BANK"";""62","970001 EUR"";""62","98 EUR"""
"DV028W;""K+S AG"";""Discount Classic"";""16.12.2022"";""15:55:16"";""DZ BANK"";""4","32 EUR"";""4","33 EUR"""
"DV029A;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""16.12.2022"";""15:45:44"";""DZ BANK"";""18","60 EUR"";""18","65 EUR"""
"DV0284;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.06.2022"";""15:08:15"";""DZ BANK"";""11","16 EUR"";""11","21 EUR"""
"DV028V;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""16.12.2022"";""15:51:27"";""DZ BANK"";""65","870003 EUR"";""65","889999 EUR"""
"DV028L;""Daimler AG"";""Discount Classic"";""15.10.2021"";""15:46:22"";""DZ BANK"";""63","360001 EUR"";""63","369999 EUR"""
"DV028B;""Ahold Delhaize NV"";""Discount Classic"";""16.12.2022"";""14:54:03"";""DZ BANK"";""16","82 EUR"";""16","83 EUR"""
"DV0282;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.12.2021"";""15:45:43"";""DZ BANK"";""14","90 EUR"";""14","95 EUR"""
"DV028Z;""NEMETSCHEK"";""Discount Classic"";""16.12.2022"";""15:44:48"";""DZ BANK"";""26","92 EUR"";""26","969999 EUR"""
"DGE3LH;""SAP SE"";""Express Classic"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3LK;""Deutsche Telekom AG"";""Express Classic"";""30.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KK;""Daimler AG"";""Express Classic"";""28.03.2024"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KH;""Allianz SE"";""Express Classic"";""28.03.2024"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KJ;""BASF SE"";""Express Classic"";""28.03.2024"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3LG;""AXA S.A."";""Express Classic"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3LJ;""BASF SE"";""Express Classic"";""30.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KM;""Siemens AG"";""Express Classic"";""28.03.2024"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3LL;""Pfizer Inc."";""Express Classic"";""28.03.2024"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HY;""MSCI World"";""Express Classic"";""16.09.2025"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HD;""Euro Stoxx 50 (Kursindex) EUR"";""Express Classic"";""15.05.2024"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HL;""Euro Stoxx 50 (Kursindex) EUR"";""Express Classic"";""15.05.2026"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HQ;""Euro Stoxx 50 (Kursindex) EUR"";""Express Classic"";""18.05.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3GZ;""Euro Stoxx 50 (Kursindex) EUR"";""Express Classic"";""17.03.2025"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HE;""Euro Stoxx 50 (Kursindex) EUR"";""Express Classic"";""15.03.2023"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HN;""Euro Stoxx 50 (Kursindex) EUR"";""Express Classic"";""15.09.2025"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HT;""STOXX Global ESG Leaders Select 50"";""Express Classic"";""15.05.2026"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HM;""Euro Stoxx 50 (Kursindex) EUR"";""Express Classic"";""15.05.2024"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HA;""Euro Stoxx 50 (Kursindex) EUR"";""Express Classic"";""15.03.2028"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HX;""S&P 500 "";""Express Classic"";""15.05.2023"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HC;""Euro Stoxx 50 (Kursindex) EUR"";""Express Classic"";""15.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3GA;""Allianz SE"";""Express Classic"";""26.08.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FE;""Deutsche Post AG"";""Express Classic"";""23.02.2024"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FY;""SAP SE"";""Express Classic"";""26.02.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FZ;""Vonovia SE"";""Express Classic"";""26.02.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FD;""BASF SE"";""Express Classic"";""23.02.2024"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3GB;""Deutsche Telekom AG"";""Express Classic"";""26.08.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FF;""Pfizer Inc."";""Express Classic"";""23.02.2024"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3LD;""Deutsche Telekom AG"";""Express Relax"";""30.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3LE;""Pfizer Inc."";""Express Relax"";""30.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3LC;""BMW AG"";""Express Relax"";""30.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3LF;""SAP SE"";""Express Relax"";""30.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3LX;""Infineon Technologies AG"";""Express Relax"";""30.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HW;""Euro Stoxx 50 (Kursindex) EUR"";""Express Relax"";""15.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HU;""STOXX Global ESG Leaders Select 50"";""Express Relax"";""15.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HV;""Euro Stoxx 50 (Kursindex) EUR"";""Express Relax"";""15.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FV;""Deutsche Post AG"";""Express Relax"";""26.08.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FU;""BASF SE"";""Express Relax"";""26.08.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FW;""Deutsche Telekom AG"";""Express Relax"";""26.08.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FX;""Pfizer Inc."";""Express Relax"";""26.08.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HF;""Euro Stoxx 50 (Kursindex) EUR"";""Index Plus"";""15.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3ML;""Euro Stoxx 50 (Kursindex) EUR"";""Memory Relax Express"";""15.10.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KW;""E.ON SE"";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KP;""BASF SE"";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3LW;""Infineon Technologies AG"";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KV;""Deutsche Telekom AG"";""Memory Relax Express"";""30.04.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KN;""Allianz SE"";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KT;""Daimler AG"";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KX;""Muenchener Rueckversicherungs AG"";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3LB;""Apple Inc."";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- USD"";"" -- USD""",,
"DGE3LA;""Vodafone Group Plc."";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KU;""Deutsche Post AG"";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KQ;""Bayer AG"";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KR;""BMW AG"";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KZ;""Total SE"";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KY;""PAYPAL HOLDINGS INC."";""Memory Relax Express"";""31.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3GX;""STOXX Global ESG Leaders Select 50"";""Memory Relax Express"";""16.10.2028"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HG;""Euro Stoxx 50 (Kursindex) EUR"";""Memory Relax Express"";""15.09.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HZ;""S&P 500 "";""Memory Relax Express"";""16.09.2024"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FH;""Apple Inc."";""Memory Relax Express"";""26.02.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FS;""Amazon.com Inc."";""Memory Relax Express"";""26.02.2027"";""--"";""DZ BANK"";"" -- USD"";"" -- USD""",,
"DGE3FP;""Siemens AG"";""Memory Relax Express"";""30.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FG;""Allianz SE"";""Memory Relax Express"";""26.02.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FJ;""BASF SE"";""Memory Relax Express"";""30.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FQ;""Total SE"";""Memory Relax Express"";""26.02.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FL;""Deutsche Post AG"";""Memory Relax Express"";""30.03.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FK;""Bayer AG"";""Memory Relax Express"";""26.02.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FM;""E.ON SE"";""Memory Relax Express"";""26.02.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FT;""Pfizer Inc."";""Memory Relax Express"";""26.02.2027"";""--"";""DZ BANK"";"" -- USD"";"" -- USD""",,
"DGE3GF;""Infineon Technologies AG"";""Memory Relax Express"";""26.02.2027"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KG;""SAP SE"";""ZinsFix"";""30.09.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KA;""adidas AG"";""ZinsFix"";""30.09.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KB;""BMW AG"";""ZinsFix"";""30.09.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KD;""Deutsche Post AG"";""ZinsFix"";""30.09.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DZ8T46;""Infineon Technologies AG"";""ZinsFix"";""30.09.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KC;""Danone S.A."";""ZinsFix"";""30.09.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KF;""Linde PLC"";""ZinsFix"";""30.09.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3KE;""Deutsche Telekom AG"";""ZinsFix"";""30.09.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3HB;""Euro Stoxx 50 (Kursindex) EUR"";""ZinsFix"";""15.07.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FA;""Linde PLC"";""ZinsFix"";""26.08.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3EW;""Allianz SE"";""ZinsFix"";""26.08.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FB;""SAP SE"";""ZinsFix"";""26.08.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3EY;""E.ON SE"";""ZinsFix"";""26.08.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3EX;""Deutsche Telekom AG"";""ZinsFix"";""26.08.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3EZ;""Fresenius SE & Co. KGaA"";""ZinsFix"";""26.08.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DGE3FC;""Siemens AG"";""ZinsFix"";""26.08.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
