Produkttyp;ISIN;Basiswert;Rückzahlungstermin;Geld;Brief;(Maßgebliche) Rendite p.a.;(Maßgeblicher) Sicherheitspuffer;(Mögliche) nächste Zahlung;Währung;ETF-Liefermöglichkeit;Besonderheit bei Rückzahlungsbeträgen;Nachhaltigkeit
Deep-Express-Zertifikat;DE000LB2LD42;Volkswagen;23.04.2027 00:00:00;1.003,29;1.015,48;3,43 %;48,46 %;5,60 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LD00;Allianz;23.04.2027 00:00:00;994,23;1.006,31;2,88 %;35,13 %;4,00 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2LDD4;Fresenius;26.02.2027 00:00:00;974,55;986,39;6,16 %;27,96 %;4,70 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LDB8;Deutsche Telekom;26.02.2027 00:00:00;1.000,79;1.012,95;3,42 %;30,50 %;4,75 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LDA0;AXA;26.02.2027 00:00:00;1.005,03;1.017,24;6,68 %;35,46 %;8,50 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2LDC6;E.ON;26.02.2027 00:00:00;960,69;972,36;9,04 %;27,85 %;6,00 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLN6;Royal Dutch Shell;23.04.2027 00:00:00;983,74;995,69;5,64 %;45,60 %;6,10 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLR7;Volkswagen;23.04.2027 00:00:00;1.002,29;1.014,46;5,13 %;43,44 %;7,50 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLD7;EURO STOXX 50®;23.04.2027 00:00:00;980,88;990,79;2,37 %;58,98 %;1,80 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLE5;EURO STOXX 50®;23.04.2027 00:00:00;977,87;987,75;2,90 %;48,72 %;2,10 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLM8;MSCI EMU SRI Select 30 Decrement 3,5% Index;23.04.2027 00:00:00;971,58;986,38;3,80 %;44,11 %;3,00 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2LL91;Daimler;23.04.2027 00:00:00;991,47;1.003,51;4,84 %;50,85 %;6,00 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLH8;EURO STOXX 50®;23.04.2027 00:00:00;976,66;986,53;3,36 %;43,59 %;2,50 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLP1;SAP;23.04.2027 00:00:00;964,20;975,91;4,94 %;36,11 %;3,20 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLQ9;Siemens;23.04.2027 00:00:00;977,71;989,58;4,21 %;38,92 %;3,80 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLL0;Fresenius;23.04.2027 00:00:00;984,45;996,41;3,76 %;38,04 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLJ4;EURO STOXX 50®;23.04.2027 00:00:00;985,44;995,39;2,99 %;38,47 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLG0;EURO STOXX 50®;23.04.2027 00:00:00;976,66;986,53;3,36 %;43,59 %;2,50 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLC9;EURO STOXX 50®;23.04.2027 00:00:00;985,39;995,34;1,36 %;69,23 %;1,10 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLB1;Deutsche Telekom;23.04.2027 00:00:00;1.002,51;1.014,69;2,15 %;40,67 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLA3;Deutsche Post;23.04.2027 00:00:00;974,45;986,29;4,77 %;37,32 %;4,10 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2LL75;Bayer;23.04.2027 00:00:00;963,73;975,44;7,44 %;40,46 %;6,00 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LL59;Allianz;23.04.2027 00:00:00;993,26;1.005,32;3,82 %;40,14 %;5,00 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLK2;EURO STOXX 50®;23.04.2027 00:00:00;985,44;995,39;2,99 %;38,47 %;3,00 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LLF2;EURO STOXX 50®;23.04.2027 00:00:00;977,87;987,75;2,90 %;48,72 %;2,10 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat;DE000LB2LL67;BASF;23.04.2027 00:00:00;983,70;995,65;4,00 %;39,96 %;4,20 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2L834;Daimler;23.04.2027 00:00:00;998,20;1.010,32;2,53 %;50,70 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2L875;Volkswagen;23.04.2027 00:00:00;1.001,51;1.013,67;2,41 %;43,77 %;4,20 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2L818;Allianz;23.04.2027 00:00:00;996,06;1.008,16;2,46 %;32,35 %;3,70 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2L842;Deutsche Post;23.04.2027 00:00:00;982,24;994,17;3,53 %;29,32 %;3,50 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2L859;EURO STOXX 50®;23.04.2027 00:00:00;992,01;1.002,03;0,69 %;50,59 %;1,00 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2L867;EURO STOXX 50®;23.04.2027 00:00:00;993,85;1.003,89;1,38 %;35,77 %;2,00 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2L826;Covestro;23.04.2027 00:00:00;989,72;1.009,92;2,82 %;36,96 %;4,30 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LCZ9;SAP;23.04.2027 00:00:00;948,81;960,33;6,67 %;19,97 %;3,50 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMG8;EURO STOXX 50®;23.04.2027 00:00:00;984,52;994,46;2,34 %;34,10 %;2,15 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LM82;Allianz;23.04.2027 00:00:00;993,35;1.005,42;3,39 %;30,56 %;4,50 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMP9;Volkswagen;23.04.2027 00:00:00;1.001,09;1.013,25;3,55 %;36,05 %;5,50 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMN4;Siemens;23.04.2027 00:00:00;992,95;1.005,01;2,14 %;29,33 %;3,00 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMM6;SAP;23.04.2027 00:00:00;992,39;1.004,44;2,19 %;24,31 %;3,00 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMH6;EURO STOXX 50®;23.04.2027 00:00:00;983,99;993,93;2,86 %;29,03 %;2,70 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMJ2;EURO STOXX 50®;23.04.2027 00:00:00;984,03;993,97;3,34 %;23,96 %;3,25 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMK0;MSCI EMU SRI Select 30 Decrement 3,5% Index;23.04.2027 00:00:00;981,36;996,30;2,05 %;40,26 %;2,00 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMF0;EURO STOXX 50®;23.04.2027 00:00:00;984,73;994,68;1,98 %;39,17 %;1,75 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMC7;Daimler;23.04.2027 00:00:00;996,94;1.009,05;3,49 %;40,94 %;5,00 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LML8;MSCI EMU SRI Select 30 Decrement 3,5% Index;23.04.2027 00:00:00;981,30;996,24;3,18 %;30,30 %;3,30 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LME3;EURO STOXX 50®;23.04.2027 00:00:00;986,03;995,99;1,43 %;49,31 %;1,25 %;EUR;x;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMD5;Deutsche Post;23.04.2027 00:00:00;990,54;1.002,57;2,53 %;29,63 %;3,20 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMA1;BASF;23.04.2027 00:00:00;989,43;1.001,45;2,46 %;34,35 %;3,00 %;EUR;;;ESG (nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LMB9;Bayer;23.04.2027 00:00:00;970,86;982,65;5,28 %;31,28 %;4,30 %;EUR;;;Basic (nicht nachhaltig)
Deep-Express-Zertifikat plus;DE000LB2LM90;AXA;23.04.2027 00:00:00;998,36;1.010,49;4,21 %;37,06 %;6,00 %;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2KZ13;EURO STOXX 50®;24.03.2023 00:00:00;25,96;25,99;1,86 %;25,69 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2KYZ5;EURO STOXX 50®;24.03.2023 00:00:00;24,31;24,33;1,32 %;31,20 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2KZ21;EURO STOXX 50®;24.03.2023 00:00:00;26,77;26,80;2,14 %;22,94 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2KZ39;EURO STOXX 50®;24.03.2023 00:00:00;27,54;27,57;2,47 %;20,30 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2KZ05;EURO STOXX 50®;24.03.2023 00:00:00;25,13;25,16;1,60 %;28,55 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LEP6;BMW;25.02.2022 00:00:00;57,39;57,45;4,45 %;15,47 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LEL5;Beiersdorf;25.02.2022 00:00:00;77,76;77,84;6,26 %;-2,78 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LEE0;Bayer;25.02.2022 00:00:00;36,29;36,33;3,23 %;25,58 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LEC4;BASF;25.02.2022 00:00:00;56,52;56,58;6,06 %;11,27 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LEH3;Bayer;25.02.2022 00:00:00;43,02;43,06;11,51 %;4,74 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LEG5;Bayer;25.02.2022 00:00:00;41,13;41,17;8,11 %;11,69 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LEQ4;BMW;25.02.2022 00:00:00;60,72;60,78;6,96 %;8,42 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LEK7;Beiersdorf;25.02.2022 00:00:00;75,28;75,36;6,17 %;3,26 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LEJ9;Bechtle;25.02.2022 00:00:00;125,33;125,58;7,52 %;13,02 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LEF7;Bayer;25.02.2022 00:00:00;39,22;39,26;5,72 %;17,64 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LE90;Banco Santander;25.02.2022 00:00:00;2,04;2,08;5,79 %;23,74 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LEV4;Commerzbank;25.02.2022 00:00:00;3,66;3,69;5,71 %;28,20 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LEN1;BMW;25.02.2022 00:00:00;53,59;53,64;2,54 %;22,51 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LED2;BASF;25.02.2022 00:00:00;58,02;58,08;7,63 %;7,57 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGS5;HUGO BOSS;25.02.2022 00:00:00;19,39;19,43;0,36 %;37,80 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFB3;Delivery Hero;25.02.2022 00:00:00;78,65;78,81;14,24 %;15,17 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGG0;Generali;25.02.2022 00:00:00;11,88;11,92;2,36 %;20,98 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LG98;Freenet;25.02.2022 00:00:00;14,30;14,32;4,76 %;15,25 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFS7;Deutsche Telekom;25.02.2022 00:00:00;13,40;13,42;5,83 %;5,02 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LE58;ASML Holding;25.02.2022 00:00:00;334,60;334,93;1,52 %;27,02 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJT7;Vonovia;25.02.2022 00:00:00;45,92;45,97;5,52 %;8,63 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHS3;RWE;25.02.2022 00:00:00;25,89;25,92;8,05 %;11,81 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LDX2;Airbus;25.02.2022 00:00:00;65,02;65,09;2,94 %;29,84 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LGK2;Hannover Rück;25.02.2022 00:00:00;114,75;114,98;4,38 %;14,59 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFW9;E.ON;25.02.2022 00:00:00;7,12;7,14;5,06 %;11,58 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFQ1;Deutsche Telekom;25.02.2022 00:00:00;12,42;12,44;2,10 %;15,05 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LDW4;Air Liquide;25.02.2022 00:00:00;114,29;114,40;6,66 %;2,32 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJG4;Total;25.02.2022 00:00:00;31,95;31,98;9,47 %;8,11 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJ38;Siemens;25.02.2022 00:00:00;101,67;101,77;3,18 %;17,99 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LH89;LVMH;25.02.2022 00:00:00;457,64;458,10;6,98 %;7,16 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LF32;Daimler;25.02.2022 00:00:00;44,06;44,10;2,05 %;31,95 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LEX0;Continental;25.02.2022 00:00:00;84,98;85,07;3,45 %;25,80 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LE33;Anheuser-Busch InBev;25.02.2022 00:00:00;41,72;41,80;11,28 %;2,31 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJH2;UniCredit;25.02.2022 00:00:00;5,61;5,65;3,55 %;31,32 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJB5;Telefonica;25.02.2022 00:00:00;2,78;2,80;8,95 %;13,84 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJ20;Siemens;25.02.2022 00:00:00;93,67;93,76;1,33 %;25,80 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHU9;RWE;25.02.2022 00:00:00;28,36;28,39;11,87 %;-5,51 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LHH6;OMV;25.02.2022 00:00:00;27,75;27,78;2,60 %;28,10 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHB9;Morphosys;25.02.2022 00:00:00;71,31;71,45;12,00 %;3,98 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LH97;Merck;25.02.2022 00:00:00;120,03;120,15;6,55 %;5,57 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHA1;Morphosys;25.02.2022 00:00:00;65,32;65,45;6,97 %;15,99 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LH55;L'Oreal;25.02.2022 00:00:00;253,43;253,68;2,50 %;14,39 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LG23;EssilorLuxottica;25.02.2022 00:00:00;103,47;103,68;1,28 %;21,90 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFJ6;Deutsche Lufthansa;25.02.2022 00:00:00;5,40;5,42;1,48 %;55,28 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LFT5;Deutsche Wohnen;25.02.2022 00:00:00;32,94;33,01;4,53 %;11,58 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFU3;Deutsche Wohnen;25.02.2022 00:00:00;34,46;34,53;7,17 %;5,18 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFK4;Deutsche Lufthansa;25.02.2022 00:00:00;6,73;6,75;3,71 %;43,09 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LF24;Daimler;25.02.2022 00:00:00;41,87;41,91;1,41 %;35,73 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LF99;DAX®;25.02.2022 00:00:00;123,84;123,96;4,89 %;5,66 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LES0;Carl Zeiss Meditec;25.02.2022 00:00:00;96,35;96,54;3,59 %;19,29 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LE17;Allianz;25.02.2022 00:00:00;166,96;167,13;4,72 %;12,25 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LDY0;Airbus;25.02.2022 00:00:00;73,29;73,36;6,34 %;18,32 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LK01;Infineon;25.03.2022 00:00:00;27,32;27,35;5,61 %;18,82 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJK6;United Internet;25.02.2022 00:00:00;27,82;27,88;4,03 %;20,24 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LJD1;thyssenkrupp;25.02.2022 00:00:00;6,43;6,45;8,55 %;36,88 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJ95;Südzucker;25.02.2022 00:00:00;10,14;10,18;3,15 %;19,54 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJ12;SAP;25.02.2022 00:00:00;91,19;91,28;9,58 %;1,71 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHR5;Repsol;25.02.2022 00:00:00;6,12;6,16;1,47 %;39,56 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHC7;MTU Aero Engines;25.02.2022 00:00:00;138,11;138,39;4,79 %;26,21 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LG80;Freenet;25.02.2022 00:00:00;13,22;13,24;1,97 %;23,73 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFL2;Deutsche Lufthansa;25.02.2022 00:00:00;7,56;7,58;5,56 %;34,96 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LE41;ArcelorMittal;25.02.2022 00:00:00;13,64;13,66;7,64 %;25,40 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LFX7;E.ON;25.02.2022 00:00:00;7,42;7,44;7,55 %;5,68 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LEW2;Commerzbank;25.02.2022 00:00:00;4,08;4,11;9,52 %;17,16 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LDZ7;Allianz;25.02.2022 00:00:00;151,65;151,80;2,11 %;22,27 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LF73;DAX®;25.02.2022 00:00:00;112,32;112,43;2,29 %;16,54 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LJU5;Vonovia;25.02.2022 00:00:00;47,87;47,92;8,54 %;2,03 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJP5;Volkswagen;25.02.2022 00:00:00;109,05;109,16;0,77 %;36,45 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LJE9;Total;25.02.2022 00:00:00;26,76;26,79;2,66 %;27,80 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJC3;thyssenkrupp;25.02.2022 00:00:00;5,45;5,47;5,13 %;48,15 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJA7;Telefonica;25.02.2022 00:00:00;2,58;2,60;5,79 %;22,32 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHW5;Salzgitter;25.02.2022 00:00:00;15,63;15,65;2,24 %;34,91 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHL8;Porsche;25.02.2022 00:00:00;44,52;44,61;0,88 %;32,25 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LHF0;MünchenerRück;25.02.2022 00:00:00;192,89;193,08;3,59 %;17,59 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGZ0;LANXESS;25.02.2022 00:00:00;47,70;47,75;4,73 %;18,35 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGR7;HOCHTIEF;25.02.2022 00:00:00;65,65;65,72;12,86 %;-1,15 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGP1;Henkel;25.02.2022 00:00:00;74,85;74,92;6,80 %;2,27 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGE5;Fresenius M.C.;25.02.2022 00:00:00;53,01;53,06;7,86 %;-4,86 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LFY5;Enel;25.02.2022 00:00:00;6,53;6,57;6,56 %;10,61 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFE7;Deutsche Börse;25.02.2022 00:00:00;103,22;103,32;1,63 %;22,85 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LF81;DAX®;25.02.2022 00:00:00;118,32;118,44;3,44 %;11,10 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LFM0;Deutsche Post;25.02.2022 00:00:00;33,25;33,28;3,68 %;16,18 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LEA8;BASF;25.02.2022 00:00:00;50,31;50,36;2,27 %;23,84 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LK35;Royal Dutch Shell;25.03.2022 00:00:00;11,26;11,28;1,81 %;31,40 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LK27;Nokia;25.03.2022 00:00:00;2,57;2,60;8,92 %;13,85 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LK19;Nokia;25.03.2022 00:00:00;2,39;2,42;4,99 %;22,91 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJV3;Wacker Chemie;25.02.2022 00:00:00;84,89;85,10;11,67 %;11,13 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LJS9;Vonovia;25.02.2022 00:00:00;43,57;43,61;3,20 %;15,22 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJM2;Vinci;25.02.2022 00:00:00;64,60;64,66;3,63 %;23,08 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJL4;United Internet;25.02.2022 00:00:00;29,92;29,98;6,76 %;11,99 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LJ87;Südzucker;25.02.2022 00:00:00;9,32;9,36;1,50 %;27,20 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJ79;Software;25.02.2022 00:00:00;27,61;27,67;1,20 %;23,87 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJ04;SAP;25.02.2022 00:00:00;87,11;87,20;6,10 %;9,08 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHZ8;SAP;25.02.2022 00:00:00;82,08;82,16;3,47 %;16,45 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHT1;RWE;25.02.2022 00:00:00;27,40;27,43;13,05 %;2,36 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LHK0;Philips;25.02.2022 00:00:00;36,42;36,46;2,86 %;16,27 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LHJ2;Orange;25.02.2022 00:00:00;7,91;7,93;3,41 %;14,53 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LH48;Linde;25.02.2022 00:00:00;186,17;186,36;9,33 %;-0,64 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGY3;K+S;25.02.2022 00:00:00;6,77;6,80;10,32 %;18,00 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGX5;K+S;25.02.2022 00:00:00;5,83;5,86;5,82 %;32,21 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGW7;ING;25.02.2022 00:00:00;6,11;6,13;3,60 %;29,83 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGQ9;HOCHTIEF;25.02.2022 00:00:00;60,36;60,42;7,60 %;12,34 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGN6;Henkel;25.02.2022 00:00:00;72,46;72,53;4,80 %;7,16 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGM8;HeidelbergCement;25.02.2022 00:00:00;55,50;55,56;8,01 %;8,70 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGH8;Hamburger Hafen;25.02.2022 00:00:00;15,76;15,80;0,00 %;25,12 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFZ2;Enel;25.02.2022 00:00:00;6,85;6,89;9,61 %;3,59 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGF2;Fresenius M.C.;25.02.2022 00:00:00;54,05;54,10;5,78 %;-10,10 %;;EUR;;;Basic (nicht nachhaltig)
